FreqRef	FreqAlt
0.8441558441558441	0.15584415584415584
0.6208791208791209	0.3791208791208791
0.7823529411764706	0.21764705882352942
0.609271523178808	0.39072847682119205
0.625	0.375
0.0	1.0
0.6343283582089553	0.3656716417910448
0.6312056737588653	0.36879432624113473
0.8192771084337349	0.18072289156626506
0.5324675324675324	0.4675324675324675
0.0	1.0
0.6417910447761194	0.3582089552238806
0.65625	0.34375
0.7916666666666666	0.20833333333333334
0.631578947368421	0.3684210526315789
0.5666666666666667	0.43333333333333335
0.6306306306306306	0.36936936936936937
0.6791044776119403	0.3208955223880597
0.58	0.42
0.6577181208053692	0.3422818791946309
0.4805194805194805	0.5194805194805194
0.8993288590604027	0.10067114093959731
0.877906976744186	0.12209302325581395
0.7559523809523809	0.24404761904761904
0.9096045197740112	0.0903954802259887
0.7705882352941177	0.22941176470588234
0.7123287671232876	0.2876712328767123
0.26778242677824265	0.7322175732217573
0.255	0.745
0.6717948717948717	0.3282051282051282
0.7409326424870466	0.25906735751295334
0.6984924623115578	0.3015075376884422
0.6871508379888268	0.3128491620111732
0.7655502392344498	0.23444976076555024
0.65	0.35
0.7446808510638298	0.2553191489361702
0.0	1.0
0.0	1.0
0.7671957671957672	0.2328042328042328
0.6534653465346535	0.3465346534653465
0.6648648648648648	0.33513513513513515
0.6666666666666666	0.3333333333333333
0.6337209302325582	0.36627906976744184
0.6524390243902439	0.3475609756097561
0.2709677419354839	0.7290322580645161
0.6686390532544378	0.33136094674556216
0.893048128342246	0.10695187165775401
0.0	1.0
0.9045454545454545	0.09545454545454546
0.9112149532710281	0.08878504672897196
0.6108597285067874	0.3891402714932127
0.9004329004329005	0.09956709956709957
0.5734597156398105	0.4265402843601896
0.5666666666666667	0.43333333333333335
0.6435643564356436	0.3564356435643564
0.6553398058252428	0.3446601941747573
0.5806451612903226	0.41935483870967744
0.2254335260115607	0.7745664739884393
0.6699507389162561	0.33004926108374383
0.6847290640394089	0.31527093596059114
0.6798029556650246	0.32019704433497537
0.0	1.0
0.75	0.25
0.658008658008658	0.341991341991342
0.6086956521739131	0.391304347826087
0.6879432624113475	0.3120567375886525
0.3263888888888889	0.6736111111111112
0.7848101265822784	0.21518987341772153
0.6629834254143646	0.3370165745856354
0.9107142857142857	0.08928571428571429
0.8448275862068966	0.15517241379310345
0.9108910891089109	0.0891089108910891
0.8160919540229885	0.1839080459770115
0.90625	0.09375
0.8311688311688312	0.16883116883116883
0.7319587628865979	0.26804123711340205
0.6483516483516484	0.3516483516483517
0.5824175824175825	0.4175824175824176
0.7204301075268817	0.27956989247311825
0.7204301075268817	0.27956989247311825
0.7319587628865979	0.26804123711340205
0.7340425531914894	0.26595744680851063
0.7699115044247787	0.23008849557522124
0.7857142857142857	0.21428571428571427
0.8560606060606061	0.14393939393939395
0.8088235294117647	0.19117647058823528
0.841726618705036	0.15827338129496402
0.7753623188405797	0.2246376811594203
0.7883211678832117	0.2116788321167883
0.904	0.096
0.9206349206349206	0.07936507936507936
0.680327868852459	0.319672131147541
0.896774193548387	0.1032258064516129
0.8831168831168831	0.11688311688311688
0.881578947368421	0.11842105263157894
0.881578947368421	0.11842105263157894
0.8947368421052632	0.10526315789473684
0.873015873015873	0.12698412698412698
0.8740157480314961	0.12598425196850394
0.864	0.136
0.8818181818181818	0.11818181818181818
0.6777777777777778	0.32222222222222224
0.9	0.1
0.898876404494382	0.10112359550561797
0.8953488372093024	0.10465116279069768
0.8941176470588236	0.10588235294117647
0.8850574712643678	0.11494252873563218
0.686046511627907	0.313953488372093
0.8863636363636364	0.11363636363636363
0.875	0.125
0.875	0.125
0.6736842105263158	0.3263157894736842
0.84375	0.15625
0.85	0.15
0.8514851485148515	0.1485148514851485
0.8484848484848485	0.15151515151515152
0.8640776699029126	0.13592233009708737
0.8761904761904762	0.12380952380952381
0.9108910891089109	0.0891089108910891
0.9108910891089109	0.0891089108910891
0.9108910891089109	0.0891089108910891
0.6428571428571429	0.35714285714285715
0.8648648648648649	0.13513513513513514
0.7142857142857143	0.2857142857142857
0.8026315789473685	0.19736842105263158
0.8026315789473685	0.19736842105263158
0.8133333333333334	0.18666666666666668
0.8051948051948052	0.19480519480519481
0.810126582278481	0.189873417721519
0.0	1.0
0.0	1.0
0.7647058823529411	0.23529411764705882
0.0	1.0
0.0	1.0
0.0	1.0
0.7049180327868853	0.29508196721311475
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.6842105263157895	0.3157894736842105
0.0196078431372549	0.9803921568627451
0.025	0.975
0.02564102564102564	0.9743589743589743
0.02564102564102564	0.9743589743589743
0.02127659574468085	0.9787234042553191
0.02127659574468085	0.9787234042553191
0.0	1.0
0.6888888888888889	0.3111111111111111
0.018518518518518517	0.9814814814814815
0.02040816326530612	0.9795918367346939
0.020833333333333332	0.9791666666666666
0.02040816326530612	0.9795918367346939
0.02	0.98
0.0	1.0
0.018518518518518517	0.9814814814814815
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.015151515151515152	0.9848484848484849
0.014705882352941176	0.9852941176470589
0.734375	0.265625
0.01818181818181818	0.9818181818181818
0.023255813953488372	0.9767441860465116
0.022222222222222223	0.9777777777777777
0.0	1.0
0.0	1.0
0.47619047619047616	0.5238095238095238
0.55	0.45
0.75	0.25
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.7073170731707317	0.2926829268292683
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.14814814814814814	0.8518518518518519
0.0	1.0
0.15555555555555556	0.8444444444444444
0.15555555555555556	0.8444444444444444
0.1590909090909091	0.8409090909090909
0.8409090909090909	0.1590909090909091
0.1590909090909091	0.8409090909090909
0.13333333333333333	0.8666666666666667
0.11764705882352941	0.8823529411764706
0.09090909090909091	0.9090909090909091
0.09523809523809523	0.9047619047619048
0.022222222222222223	0.9777777777777777
0.0	1.0
0.03773584905660377	0.9622641509433962
0.0	1.0
0.04081632653061224	0.9591836734693877
0.04	0.96
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.020833333333333332	0.9791666666666666
0.0	1.0
0.0	1.0
0.07407407407407407	0.9259259259259259
0.058823529411764705	0.9411764705882353
0.047619047619047616	0.9523809523809523
0.047619047619047616	0.9523809523809523
0.014705882352941176	0.9852941176470589
0.01694915254237288	0.9830508474576272
0.0	1.0
0.0	1.0
0.025	0.975
0.037037037037037035	0.9629629629629629
0.034482758620689655	0.9655172413793104
0.03508771929824561	0.9649122807017544
0.03636363636363636	0.9636363636363636
0.038461538461538464	0.9615384615384616
0.038461538461538464	0.9615384615384616
0.038461538461538464	0.9615384615384616
0.038461538461538464	0.9615384615384616
0.0	1.0
0.041666666666666664	0.9583333333333334
0.03333333333333333	0.9666666666666667
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.5681818181818182	0.4318181818181818
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.6666666666666666	0.3333333333333333
0.3275862068965517	0.6724137931034483
0.3275862068965517	0.6724137931034483
0.0	1.0
0.65625	0.34375
0.0	1.0
0.3225806451612903	0.6774193548387096
0.6730769230769231	0.3269230769230769
0.32	0.68
0.35294117647058826	0.6470588235294118
0.0	1.0
0.33962264150943394	0.660377358490566
0.0	1.0
0.27906976744186046	0.7209302325581395
0.27906976744186046	0.7209302325581395
0.32727272727272727	0.6727272727272727
0.32727272727272727	0.6727272727272727
0.6785714285714286	0.32142857142857145
0.33962264150943394	0.660377358490566
0.40384615384615385	0.5961538461538461
0.40350877192982454	0.5964912280701754
0.4117647058823529	0.5882352941176471
0.4375	0.5625
0.44680851063829785	0.5531914893617021
0.46296296296296297	0.5370370370370371
0.4897959183673469	0.5102040816326531
0.5185185185185185	0.48148148148148145
0.4909090909090909	0.509090909090909
0.48148148148148145	0.5185185185185185
0.48148148148148145	0.5185185185185185
0.453125	0.546875
0.4626865671641791	0.5373134328358209
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.6086956521739131	0.391304347826087
0.0	1.0
0.022222222222222223	0.9777777777777777
0.022222222222222223	0.9777777777777777
0.018518518518518517	0.9814814814814815
0.0196078431372549	0.9803921568627451
0.0196078431372549	0.9803921568627451
0.021739130434782608	0.9782608695652174
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.7636363636363637	0.23636363636363636
0.0	1.0
0.0	1.0
0.7058823529411765	0.29411764705882354
0.7307692307692307	0.2692307692307692
0.0	1.0
0.0	1.0
0.0	1.0
0.03773584905660377	0.9622641509433962
0.044444444444444446	0.9555555555555556
0.0425531914893617	0.9574468085106383
0.022727272727272728	0.9772727272727273
0.022727272727272728	0.9772727272727273
0.0	1.0
0.0	1.0
0.45454545454545453	0.5454545454545454
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.4186046511627907	0.5813953488372093
0.4090909090909091	0.5909090909090909
0.0	1.0
0.6122448979591837	0.3877551020408163
0.4	0.6
0.38596491228070173	0.6140350877192983
0.4074074074074074	0.5925925925925926
0.6296296296296297	0.37037037037037035
0.36585365853658536	0.6341463414634146
0.39215686274509803	0.6078431372549019
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.8085106382978723	0.19148936170212766
0.05660377358490566	0.9433962264150944
0.0	1.0
0.0	1.0
0.0	1.0
0.0392156862745098	0.9607843137254902
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.6388888888888888	0.3611111111111111
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.5	0.5
0.5405405405405406	0.4594594594594595
0.0	1.0
0.5777777777777777	0.4222222222222222
0.5581395348837209	0.4418604651162791
0.0	1.0
0.0	1.0
0.5641025641025641	0.4358974358974359
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.04878048780487805	0.9512195121951219
0.0425531914893617	0.9574468085106383
0.041666666666666664	0.9583333333333334
0.0	1.0
0.0	1.0
0.0	1.0
0.34782608695652173	0.6521739130434783
0.019230769230769232	0.9807692307692307
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.5869565217391305	0.41304347826086957
0.0	1.0
0.5789473684210527	0.42105263157894735
0.62	0.38
0.0	1.0
0.6792452830188679	0.32075471698113206
0.68	0.32
0.3050847457627119	0.6949152542372882
0.3064516129032258	0.6935483870967742
0.6590909090909091	0.3409090909090909
0.603448275862069	0.39655172413793105
0.34782608695652173	0.6521739130434783
0.0	1.0
0.7959183673469388	0.20408163265306123
0.6417910447761194	0.3582089552238806
0.0	1.0
0.7631578947368421	0.23684210526315788
0.30612244897959184	0.6938775510204082
0.3333333333333333	0.6666666666666666
0.62	0.38
0.0	1.0
0.6792452830188679	0.32075471698113206
0.6346153846153846	0.36538461538461536
0.6904761904761905	0.30952380952380953
0.6666666666666666	0.3333333333333333
0.6976744186046512	0.3023255813953488
0.6545454545454545	0.34545454545454546
0.6122448979591837	0.3877551020408163
0.0	1.0
0.5102040816326531	0.4897959183673469
0.0	1.0
0.6041666666666666	0.3958333333333333
0.5789473684210527	0.42105263157894735
0.6	0.4
0.6041666666666666	0.3958333333333333
0.6041666666666666	0.3958333333333333
0.6888888888888889	0.3111111111111111
0.5531914893617021	0.44680851063829785
0.6428571428571429	0.35714285714285715
0.6382978723404256	0.3617021276595745
0.6538461538461539	0.34615384615384615
0.3469387755102041	0.6530612244897959
0.5098039215686274	0.49019607843137253
0.0	1.0
0.0	1.0
0.0	1.0
0.2962962962962963	0.7037037037037037
0.6785714285714286	0.32142857142857145
0.7115384615384616	0.28846153846153844
0.6229508196721312	0.3770491803278688
0.7209302325581395	0.27906976744186046
0.5365853658536586	0.4634146341463415
0.4	0.6
0.6052631578947368	0.39473684210526316
0.0	1.0
0.6666666666666666	0.3333333333333333
0.6842105263157895	0.3157894736842105
0.7555555555555555	0.24444444444444444
0.6415094339622641	0.3584905660377358
0.42592592592592593	0.5740740740740741
0.603448275862069	0.39655172413793105
0.6981132075471698	0.3018867924528302
0.6444444444444445	0.35555555555555557
0.7636363636363637	0.23636363636363636
0.7555555555555555	0.24444444444444444
0.725	0.275
0.7105263157894737	0.2894736842105263
0.7	0.3
0.6829268292682927	0.3170731707317073
0.7142857142857143	0.2857142857142857
0.6938775510204082	0.30612244897959184
0.7115384615384616	0.28846153846153844
0.7291666666666666	0.2708333333333333
0.0	1.0
0.6842105263157895	0.3157894736842105
0.7272727272727273	0.2727272727272727
0.75	0.25
0.7777777777777778	0.2222222222222222
0.7924528301886793	0.20754716981132076
0.7924528301886793	0.20754716981132076
0.6481481481481481	0.35185185185185186
0.65	0.35
0.7906976744186046	0.20930232558139536
0.5714285714285714	0.42857142857142855
0.5714285714285714	0.42857142857142855
0.5925925925925926	0.4074074074074074
0.6379310344827587	0.3620689655172414
0.6031746031746031	0.3968253968253968
0.6571428571428571	0.34285714285714286
0.6617647058823529	0.3382352941176471
0.7678571428571429	0.23214285714285715
0.7592592592592593	0.24074074074074073
0.75	0.25
0.7111111111111111	0.28888888888888886
0.625	0.375
0.6428571428571429	0.35714285714285715
0.7333333333333333	0.26666666666666666
0.6857142857142857	0.3142857142857143
0.7142857142857143	0.2857142857142857
0.7674418604651163	0.23255813953488372
0.717391304347826	0.2826086956521739
0.7272727272727273	0.2727272727272727
0.660377358490566	0.33962264150943394
0.33962264150943394	0.660377358490566
0.6226415094339622	0.37735849056603776
0.7894736842105263	0.21052631578947367
0.75	0.25
0.6875	0.3125
0.59375	0.40625
0.4166666666666667	0.5833333333333334
0.3125	0.6875
0.20833333333333334	0.7916666666666666
0.7884615384615384	0.21153846153846154
0.1956521739130435	0.8043478260869565
0.1956521739130435	0.8043478260869565
0.3064516129032258	0.6935483870967742
0.39622641509433965	0.6037735849056604
0.41304347826086957	0.5869565217391305
0.0	1.0
0.2830188679245283	0.7169811320754716
0.2962962962962963	0.7037037037037037
0.7096774193548387	0.2903225806451613
0.29411764705882354	0.7058823529411765
0.3	0.7
0.3275862068965517	0.6724137931034483
0.0	1.0
0.35294117647058826	0.6470588235294118
0.3548387096774194	0.6451612903225806
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.5869565217391305	0.41304347826086957
0.5555555555555556	0.4444444444444444
0.5849056603773585	0.41509433962264153
0.0	1.0
0.38636363636363635	0.6136363636363636
0.5609756097560976	0.43902439024390244
0.7727272727272727	0.22727272727272727
0.18867924528301888	0.8113207547169812
0.20634920634920634	0.7936507936507936
0.29411764705882354	0.7058823529411765
0.4	0.6
0.30952380952380953	0.6904761904761905
0.7872340425531915	0.2127659574468085
0.6181818181818182	0.38181818181818183
0.33962264150943394	0.660377358490566
0.660377358490566	0.33962264150943394
0.0	1.0
0.0	1.0
0.6551724137931034	0.3448275862068966
0.75	0.25
0.3541666666666667	0.6458333333333334
0.58	0.42
0.5909090909090909	0.4090909090909091
0.6904761904761905	0.30952380952380953
0.5714285714285714	0.42857142857142855
0.6363636363636364	0.36363636363636365
0.7619047619047619	0.23809523809523808
0.7608695652173914	0.2391304347826087
0.6585365853658537	0.34146341463414637
0.66	0.34
0.8292682926829268	0.17073170731707318
0.0	1.0
0.6792452830188679	0.32075471698113206
0.2727272727272727	0.7272727272727273
0.42857142857142855	0.5714285714285714
0.45454545454545453	0.5454545454545454
0.046511627906976744	0.9534883720930233
0.22641509433962265	0.7735849056603774
0.4528301886792453	0.5471698113207547
0.4489795918367347	0.5510204081632653
0.5217391304347826	0.4782608695652174
0.21739130434782608	0.782608695652174
0.20588235294117646	0.7941176470588235
0.2894736842105263	0.7105263157894737
0.2708333333333333	0.7291666666666666
0.32653061224489793	0.673469387755102
0.275	0.725
0.28205128205128205	0.717948717948718
0.3695652173913043	0.6304347826086957
0.3695652173913043	0.6304347826086957
0.3673469387755102	0.6326530612244898
0.38636363636363635	0.6136363636363636
0.39215686274509803	0.6078431372549019
0.6666666666666666	0.3333333333333333
0.2727272727272727	0.7272727272727273
0.21052631578947367	0.7894736842105263
0.25	0.75
0.2830188679245283	0.7169811320754716
0.34285714285714286	0.6571428571428571
0.3333333333333333	0.6666666666666666
0.26666666666666666	0.7333333333333333
0.2631578947368421	0.7368421052631579
0.2857142857142857	0.7142857142857143
0.37037037037037035	0.6296296296296297
0.3698630136986301	0.6301369863013698
0.7555555555555555	0.24444444444444444
0.7555555555555555	0.24444444444444444
0.6041666666666666	0.3958333333333333
0.7272727272727273	0.2727272727272727
0.6857142857142857	0.3142857142857143
0.5873015873015873	0.4126984126984127
0.5172413793103449	0.4827586206896552
0.5652173913043478	0.43478260869565216
0.6935483870967742	0.3064516129032258
0.6538461538461539	0.34615384615384615
0.8048780487804879	0.1951219512195122
0.7272727272727273	0.2727272727272727
0.7575757575757576	0.24242424242424243
0.7096774193548387	0.2903225806451613
0.0	1.0
0.6164383561643836	0.3835616438356164
0.6363636363636364	0.36363636363636365
0.0	1.0
0.6530612244897959	0.3469387755102041
0.6811594202898551	0.3188405797101449
0.7619047619047619	0.23809523809523808
0.5714285714285714	0.42857142857142855
0.425	0.575
0.609375	0.390625
0.6212121212121212	0.3787878787878788
0.7384615384615385	0.26153846153846155
0.7192982456140351	0.2807017543859649
0.3018867924528302	0.6981132075471698
0.6756756756756757	0.32432432432432434
0.723404255319149	0.2765957446808511
0.2807017543859649	0.7192982456140351
0.0	1.0
0.66	0.34
0.0	1.0
0.3404255319148936	0.6595744680851063
0.3404255319148936	0.6595744680851063
0.0	1.0
0.38095238095238093	0.6190476190476191
0.0	1.0
0.044444444444444446	0.9555555555555556
0.6857142857142857	0.3142857142857143
0.0	1.0
0.0	1.0
0.04081632653061224	0.9591836734693877
0.0	1.0
0.0	1.0
0.62	0.38
0.0	1.0
0.6578947368421053	0.34210526315789475
0.6756756756756757	0.32432432432432434
0.0	1.0
0.6086956521739131	0.391304347826087
0.5972222222222222	0.4027777777777778
0.5573770491803278	0.4426229508196721
0.7592592592592593	0.24074074074074073
0.0	1.0
0.0	1.0
0.0	1.0
0.1111111111111111	0.8888888888888888
0.045454545454545456	0.9545454545454546
0.8275862068965517	0.1724137931034483
0.3902439024390244	0.6097560975609756
0.3137254901960784	0.6862745098039216
0.3076923076923077	0.6923076923076923
0.32653061224489793	0.673469387755102
0.2978723404255319	0.7021276595744681
0.0	1.0
0.6666666666666666	0.3333333333333333
0.34	0.66
0.32142857142857145	0.6785714285714286
0.375	0.625
0.4166666666666667	0.5833333333333334
0.4358974358974359	0.5641025641025641
0.3018867924528302	0.6981132075471698
0.2549019607843137	0.7450980392156863
0.25	0.75
0.32608695652173914	0.6739130434782609
0.24390243902439024	0.7560975609756098
0.225	0.775
0.0	1.0
0.4	0.6
0.4473684210526316	0.5526315789473685
0.6774193548387096	0.3225806451612903
0.5166666666666667	0.48333333333333334
0.75	0.25
0.0	1.0
0.0	1.0
0.5606060606060606	0.4393939393939394
0.5606060606060606	0.4393939393939394
0.5846153846153846	0.4153846153846154
0.7592592592592593	0.24074074074074073
0.9016393442622951	0.09836065573770492
0.6727272727272727	0.32727272727272727
0.8076923076923077	0.19230769230769232
0.8	0.2
0.016129032258064516	0.9838709677419355
0.20833333333333334	0.7916666666666666
0.013513513513513514	0.9864864864864865
0.23880597014925373	0.7611940298507462
0.7384615384615385	0.26153846153846155
0.0	1.0
0.711864406779661	0.288135593220339
0.7323943661971831	0.2676056338028169
0.25396825396825395	0.746031746031746
0.7714285714285715	0.22857142857142856
0.21428571428571427	0.7857142857142857
0.21621621621621623	0.7837837837837838
0.16417910447761194	0.835820895522388
0.16393442622950818	0.8360655737704918
0.18333333333333332	0.8166666666666667
0.20588235294117646	0.7941176470588235
0.8103448275862069	0.1896551724137931
0.6756756756756757	0.32432432432432434
0.6962025316455697	0.3037974683544304
0.746031746031746	0.25396825396825395
0.8085106382978723	0.19148936170212766
0.6976744186046512	0.3023255813953488
0.8076923076923077	0.19230769230769232
0.2876712328767123	0.7123287671232876
0.7878787878787878	0.21212121212121213
0.22972972972972974	0.7702702702702703
0.29508196721311475	0.7049180327868853
0.26229508196721313	0.7377049180327869
0.2727272727272727	0.7272727272727273
0.25806451612903225	0.7419354838709677
0.4915254237288136	0.5084745762711864
0.7962962962962963	0.2037037037037037
0.0	1.0
0.0	1.0
0.0	1.0
0.1724137931034483	0.8275862068965517
0.2	0.8
0.8852459016393442	0.11475409836065574
0.42528735632183906	0.5747126436781609
0.28888888888888886	0.7111111111111111
0.37254901960784315	0.6274509803921569
0.1836734693877551	0.8163265306122449
0.5625	0.4375
0.0	1.0
0.5945945945945946	0.40540540540540543
0.5945945945945946	0.40540540540540543
0.7391304347826086	0.2608695652173913
0.6229508196721312	0.3770491803278688
0.47619047619047616	0.5238095238095238
0.7021276595744681	0.2978723404255319
0.40816326530612246	0.5918367346938775
0.5813953488372093	0.4186046511627907
0.5416666666666666	0.4583333333333333
0.782608695652174	0.21739130434782608
0.0	1.0
0.5324675324675324	0.4675324675324675
0.44594594594594594	0.5540540540540541
0.25	0.75
0.625	0.375
0.574468085106383	0.425531914893617
0.813953488372093	0.18604651162790697
0.21348314606741572	0.7865168539325843
0.30120481927710846	0.6987951807228916
0.3787878787878788	0.6212121212121212
0.7586206896551724	0.2413793103448276
0.7254901960784313	0.27450980392156865
0.28	0.72
0.0	1.0
0.29310344827586204	0.7068965517241379
0.5178571428571429	0.48214285714285715
0.4714285714285714	0.5285714285714286
0.0	1.0
0.71875	0.28125
0.5151515151515151	0.48484848484848486
0.37735849056603776	0.6226415094339622
0.410958904109589	0.589041095890411
0.5616438356164384	0.4383561643835616
0.5245901639344263	0.47540983606557374
0.696969696969697	0.30303030303030304
0.52	0.48
0.7674418604651163	0.23255813953488372
0.5531914893617021	0.44680851063829785
0.4918032786885246	0.5081967213114754
0.4492753623188406	0.5507246376811594
0.5714285714285714	0.42857142857142855
0.6206896551724138	0.3793103448275862
0.4852941176470588	0.5147058823529411
0.5	0.5
0.5138888888888888	0.4861111111111111
0.5	0.5
0.5178571428571429	0.48214285714285715
